video_url,author_id,author_nickname,author_unique,music,caption
https://v16-webapp.tiktok.com/5776f686e3ec39008c20b693aa5f5a78/61e9e02b/video/tos/useast2a/tos-useast2a-pve-0068/b13393d3a29040be9efd2a6af25fd265/?a=1988&br=3210&bt=1605&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3U3aGw2aHU5MzMzNTczM0ApNzg5Z2k3aGVkNzNnNWloOGdhLTRsNGdqL15gLS0zMTZzcy9gLS5iYTAtYC9gYzBfYGM6Yw%3D%3D&vl=&vr=,1.06241E+17,Q Park,qpark,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6906050934254750465.mp3,100% natural here@bangenergy @bangenergy.ceo  #BangEnergy #ad
https://v16-webapp.tiktok.com/ac609b8b8afe40c1f95a6256d6daf13d/61e9e068/video/tos/useast2a/tos-useast2a-pve-0068/5dff48247e1f49baaf299bbc15a142a5/?a=1988&br=2886&bt=1443&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajxkamk6ZmhyODMzNzczM0ApNWlkMzU0OmU1Nzs6NDo8M2cxYGJpcjQwaHJgLS1kMTZzc2AuYDIwYTFiMzQyNF5gNC06Yw%3D%3D&vl=&vr=,6.81356E+18,Kris HC,kallmekris,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024923084071537414.mp3,#ad Getting  at the market with @Public.com
https://v16-webapp.tiktok.com/413bed4f981faff2818066f7bf52842f/61e9e028/video/tos/useast2a/tos-useast2a-ve-0068c001/bca36f8e70ce407b837b1396b13841b8/?a=1988&br=2384&bt=1192&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajpkaG81cGQzNTMzNzczM0ApNzM2OWQ6Nzs0N2g8aWlnZ2c1bnIzYzNuamJgLS1kMTZzc2EvMTRgYC9eYmAyMS42X186Yw%3D%3D&vl=&vr=,6.26978E+16,Ciara Borgards,ciara_borgards,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6961452552273627909.mp3,#Werbung Stay with me and see what happens  #AlexaTransforms #ad #vfx #amazon @amazon
https://v16-webapp.tiktok.com/1145e067b4c28eddfb5cf6b3ad89076a/61e9e025/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/1cb618cd4d284c9281b45d740c93e5f9/?a=1988&br=1966&bt=983&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am00PGk6Zm87OTMzZjgzM0ApZGc8aGlpZWRnNzZoNmU4aWdwaGlncjRnbWJgLS1kL2NzczZjYzJjMGI2Ly0vYzI2Xi86Yw%3D%3D&vl=&vr=,6.73318E+18,J E C H O Y Y ⁷⁹⛎,jechoyy9,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7029798987808918278.mp3,#ad #fyp #hi5  [REPOST]
https://v16-webapp.tiktok.com/5500a80c93a02c84dcec4143ee2f21a6/61e9e02e/video/tos/useast2a/tos-useast2a-pve-0068/96c088ae5b584c8b995944c0cf15364f/?a=1988&br=3748&bt=1874&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MztpZDY6ZnA6NjMzNzczM0ApZ2llODdnOTtpNzZmaWhnOmdjXmthcjRvNHBgLS1kMTZzczY2Ni8yMV9hXmFiMDY0XmA6Yw%3D%3D&vl=&vr=,6.75555E+18,fish,deafthat,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/e9d42a9b70584b2f8993280491f6648b,#ad not to mention all the baristas sign  #signingstarbucks #dc #deaf
https://v16-webapp.tiktok.com/88d930f1d32390cece9d6723b3775cac/61e9e024/video/tos/useast2a/tos-useast2a-ve-0068c001/ee5825ddb83148eb860630c2387a027c/?a=1988&br=4240&bt=2120&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajRmcnQ1OnhsdDMzZzczM0ApaDs7NWhpaGVpNzU6Zmk2OGdyM24zLjE0aXFfLS02MTZzc2NjL2MzLWJiMWMvYGBgXi46Yw%3D%3D&vl=&vr=,6.57849E+18,Caín Guzmán,cainguzman,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/ecac76f712fc7d37ff464a1e17a2e09f.mp3,Esto es lo ms loco que vers hoy  @florizaguirrep #1m #ad #for
https://v16-webapp.tiktok.com/3dd7c963ba49ae0e169ffb1e6d5e5a91/61e9e052/video/tos/useast2a/tos-useast2a-pve-0068/d6517e6bc2684fe3ad6ec9f2b0b23621/?a=1988&br=3260&bt=1630&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amw6Mzg8dnhmNjMzNzczM0ApZGgzNTM2ZmU6NztoaGVkZ2ctZG9nYWVmaDBgLS1kMTZzc19iYS5eNmBfYjIvLjNeXl86Yw%3D%3D&vl=&vr=,6.89733E+18,Tik Toker,bigfatb00tiecheek,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6946674577908976390.mp3,In honour of hitting 500k we remade our first viral music video but went even harder  #fyp #yikes #ad
https://v16-webapp.tiktok.com/539f4017161b4d4c539ff6ecac859671/61e9e03a/video/tos/useast2a/tos-useast2a-ve-0068c003/19585c0bc86540638d12b4c4013e763e/?a=1988&br=870&bt=435&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3k3NGg6ZnFnNzMzNzczM0ApODhlaDc8NmRoN2kzOTs1OWdsbmNgcjQwbGtgLS1kMTZzc2NiYC0uMjY1NTI2YV8zMjM6Yw%3D%3D&vl=&vr=,6.77319E+18,Gibthekid,gibthekid,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/c66584ea58644d8295e46905336e557c,#greenscreenvideo part 2  #UltaBeautyatTarget #TalkCurlyToMe #drake #certifiedloverboy #CLB #kanye #donda #haircut #fyp #ad
https://v16-webapp.tiktok.com/d6faa44ead035480579de3769f2f9fbd/61e9e022/video/tos/useast2a/tos-useast2a-ve-0068c004/72cebe5d2bbf4cfab4904a59cc62cdb4/?a=1988&br=4892&bt=2446&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajg2cnZuMzVyczMzPDczM0ApMzxlZTs4M2U1Nzg5OTc4ZWcwNl8vX18zbWxfLS1jMTZzcy4zMGNeNS00NTUtMDNfYGM6Yw%3D%3D&vl=&vr=,7.9609E+16,avani,avani,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1610636106714118.mp3,"cant touch this glowy face ;) mask-  First Aid Beautys FAB Pharma arnica relief & rescue mask  healed, hydrated & smooth  #firstaidbeauty #ad"
https://v16-webapp.tiktok.com/324cf9caa354d2b3757d7a3424f64356/61e9e026/video/tos/useast2a/tos-useast2a-pve-0068/5eecbbab37904512a808c07106788323/?a=1988&br=4670&bt=2335&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anZzO3VpZnZlNTMzNzczM0ApaWY5aTtlNjw3NzYzNjVnNWdlaWdvYV4wMW9gLS1kMTZzcy8tLl5hLmEvYTFiYmE1YV86Yw%3D%3D&vl=&vr=,6.8451E+18,Shanef3d,3dshane,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6968953618896603909.mp3,Electric magic with the First-Ever all-electric BMW iX #ad #bmw #BornElectric #oddlysatisfying #animation #carsoftiktok @bmwusa
https://v16-webapp.tiktok.com/b7f97d65b99512a266dd2f9a127dc2ab/61e9e03c/video/tos/alisg/tos-alisg-pve-0037c001/c23b9deca1074985a0ffee55cbf38b9a/?a=1988&br=2502&bt=1251&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzc0aGY6Zm86NzMzODczNEApZTs1Zmk4aTtoN2hoaDszPGcxajJicjRvMC9gLS1kMS1zc14wMV5gLTEtXi1iX15gMS86Yw%3D%3D&vl=&vr=,6.71888E+18,JoelBergs,joelbergs,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990837686860925698.mp3,You LAUGHYou LOSE! @bangenergy @bangenergy.ceo #bangenergy #ad
https://v16-webapp.tiktok.com/b259e30878be65402684976e9c2fc460/61e9e028/video/tos/useast2a/tos-useast2a-pve-0068/eb00a0df92c446c3b81b5f61cda956a7/?a=1988&br=3770&bt=1885&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M206ZGk6ZnNwODMzNzczM0ApZjRkOzo3aWQ1N2loO2RoZWdiLTAzcjRnNTZgLS1kMTZzc19hMmJjNDIzMDNiXmFfL186Yw%3D%3D&vl=&vr=,6.59681E+18,Kimberly Loaiza,kimberly.loaiza,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/a9b89486f9ae423e93a4952e8f24b31b,Estilo MEXA                          @bangenergy @bangenergy.ceo  #BangEnergy  #ad
https://v16-webapp.tiktok.com/8c68c129605e21c20ee57ac1b5730ebf/61e9e020/video/tos/useast5/tos-useast5-pve-0068-tx/e2263a2ee4624dc8b9029ac75eeef6df/?a=1988&br=1398&bt=699&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2w8bzc6Zjw2OTMzZzczNEApOzk6aDo4aWQ0N2czPDhnaGdiaHFicjRvMnBgLS1kMS9zczY1LTAzMTZgYTU2YWIxLS46Yw%3D%3D&vl=&vr=,7.04028E+18,jessica.jennafers,jessica.jennafers,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7030550772014189318.mp3,#ad #fyp #biglips #thinlips #whitegirl #lipfiller
https://v16-webapp.tiktok.com/4a1a0f22f3877e7af4080267933ac922/61e9e04c/video/tos/alisg/tos-alisg-pve-0037c001/377582621730480f9b4d81012d6e057e/?a=1988&br=3388&bt=1694&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2ZvcjZoZDM5dzMzPDczM0ApPDVlNDg0Njs4NzdpOWY0aGdzZWEuMG9mZGVfLS0tMTRzc2IxMzEzNS9jMV40Y141XjE6Yw%3D%3D&vl=&vr=,18459858,Carlos Feria,carlosferiag,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6870463733777419010.mp3,COMENTA UN  SI TE LA SABES TODAS#ad #bangenergy @bangenergy @bangenergy.ceo
https://v16-webapp.tiktok.com/28aef4d691e78a03433f306475fa136d/61e9e03c/video/tos/useast2a/tos-useast2a-ve-0068c004/da20faee77724289a69d8ef2f3ce2f7e/?a=1988&br=5090&bt=2545&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anFka2V5dXZ4djMzZzczM0ApNGg7aTg5NTszN2Y5OTplZmcyYnNlMjBgcGBfLS1eMTZzcy4wX2JhYTU1MTBhMDQ2YTQ6Yw%3D%3D&vl=&vr=,7119601,DAVID DOBRIK,daviddobrik,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6852770523735526150.mp3,Follow me and @gfuelenergy and make a tiktok with #davidstesla in the caption and youll be entered to win this tesla!! Good luck guys!! #gfuel #ad
https://v16-webapp.tiktok.com/a9f5d0069ed5f8b1e383a49ecd43271f/61e9e04d/video/tos/useast2a/tos-useast2a-ve-0068c002/3c8cda20e940465cb6596dda6abcc997/?a=1988&br=1938&bt=969&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajZoNHQ4Zm44NTMzNzczM0ApM2ZkNzY3NTs7Nzg6aGczZmdvZjVkal5lZWhgLS1kMTZzczFjMTA1XjBgX2MyXjIzXy06Yw%3D%3D&vl=&vr=,6.89525E+18,Jumpers Jump Podcast,jumpersjump,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/a9badd4ae733461fa81094af5b8be665,Dark origin of cheers  @whatdoyoumeme #fyp #walmart #iwishididntknow #ad
https://v16-webapp.tiktok.com/43c59481b80cbf149099b184ab2ee486/61e9e03a/video/tos/useast2a/tos-useast2a-pve-0068/33c4238bb24048f2a311b8855901ca8f/?a=1988&br=5872&bt=2936&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anRmZDw6Zjx4ODMzNzczM0ApPGQ2OTppNzw5NzM4NWY7N2ctb2twcjRnZHNgLS1kMTZzczAxNjJiM2MvMy8uL18yNl46Yw%3D%3D&vl=&vr=,6.59041E+18,Kodiak The Travel Cat,kodiakthetravelcat,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/728c6089a88144adac2e7a4bfb8c9e05,#ad @tractive.com has offered a 20% discount using Kodis discount code on Kodis website  #kodiakthetravelcat #outsidecat #cutecatsoftiktok #outdoorcat
https://v16-webapp.tiktok.com/03070a47cf8d1b37f7c5d30506e81db1/61e9e030/video/tos/useast2a/tos-useast2a-pve-0037-aiso/9e3300e3103246498c60527a28436514/?a=1988&br=2858&bt=1429&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amZ3ZjY6Zm9wOjMzZjgzM0ApaDM0OWQ4Ozw8Nzw2ZWc7PGdyZHJqcjRvM2JgLS1kL2NzczQwNDAwY181Yi02MmFhNGA6Yw%3D%3D&vl=&vr=,6.6857E+18,愛•ᴛᴀᴋɪ,takiiii2.0,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7051902267150191386.mp3,#ad ADIK#fyp #mobilelegends #mlbb
https://v16-webapp.tiktok.com/a3a97d9c3389c5c6394e322469434560/61e9e023/video/tos/useast2a/tos-useast2a-ve-0068c004/0db5e6378770420b84d682b64f6541d7/?a=1988&br=1434&bt=717&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2Y6cTg6ZmRtNzMzNzczM0ApaGU1NGQ1ODw2NzdpOTtpOGdyZ2A1cjRvY2FgLS1kMTZzcy0wLzQ0LTNhNmM0Yy4uLl86Yw%3D%3D&vl=&vr=,6.63175E+18,Carlo ,carrlloo_,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6997247495927515910.mp3,Joshua Tree has the coolest rocks #ad #joshuatok
https://v16-webapp.tiktok.com/c7232d9fdb20580d16cb100159b84a70/61e9e033/video/tos/useast2a/tos-useast2a-pve-0068/89f28676b65e4da4b6c3a34d95e736c2/?a=1988&br=2728&bt=1364&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajlteHE7c3h4dTMzODczM0ApNzZnaGg5Njs6NztkNmg3ZWdpMW01MjMtYGtfLS1jMTZzc19gMWI2YmBeYl4wYmMvNWA6Yw%3D%3D&vl=&vr=,21038464,derkslurp,derkslurp,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6840939902171990789.mp3,check out @codamusicapp link in bio  #ad
https://v16-webapp.tiktok.com/f105440afe05b7388e75ce272d8a0894/61e9e054/video/tos/useast2a/tos-useast2a-ve-0068c001/00447c00561f4201af8e3d86cb7e45d5/?a=1988&br=2362&bt=1181&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th6zqAlXq&l=202201201620090102440750670E73AAFE&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzc1bm5ueXZ3NDMzNzczM0ApZGY4OGg1PDtpN2Y4ZzQ6ZWcxLTJtYHNfcDRgLS1iMTZzc2A2NTNfNWNfNjQwMjNgXjQ6Yw%3D%3D&vl=&vr=,6.53201E+18,Dices😈,iamdices,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6940010237118139141.mp3,what bones have you guys broken??@puma #ForAllTime #ad #iamdices #suedeshoes
https://v16-webapp.tiktok.com/31f7eb2780c83d0b3ead5495b3d3339f/61e9e029/video/tos/useast2a/tos-useast2a-ve-0068c001/0be2ea529ee948ffbbccabebe468da9f/?a=1988&br=3462&bt=1731&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2RyczVyOnRpdDMzNjczM0ApaDQ4OGk2aGQ6N2k4OTg3NWdicW0wbDBeNnNfLS1eMTZzc2IzLmBhNDYuXjM0X2E1Yl46Yw%3D%3D&vl=&vr=,26004862,Mags,maggiethurmon,,Watch till the end  Having fun with @tmobile doing the #TossYourCap challenge  #Ad
https://v16-webapp.tiktok.com/382cb863805aa29750e20ceee940221b/61e9e044/video/tos/useast2a/tos-useast2a-pve-0068/7e6b20387f5a41f1858f65bf4a33bd95/?a=1988&br=1834&bt=917&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajdteGg6Zmp3NzMzNzczM0ApZDs6ODs6OWVlNzk7O2Y2PGctazYxcjRnbWVgLS1kMTZzczMuMjJeNTMyMzQzM19hNS46Yw%3D%3D&vl=&vr=,2437815,Mia Finney,miafinney,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6999681208112253701.mp3,#ad what should we name it?  use the effect and grow your own peanut too #GrowPeanuts
https://v16-webapp.tiktok.com/a1a4882473252d8af3802bd6569ef95f/61e9e02c/video/tos/useast2a/tos-useast2a-pve-0068/d8b1715caf074e3282d7fb48f8a6f483/?a=1988&br=2308&bt=1154&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ams8eHV3NXFndDMzNjczM0ApOzVoZjdnPDw2Nzw6ZGQzPGdiZm40a2VsL3NfLS01MTZzczFgNS0wYWEyNjNfLy0uNDU6Yw%3D%3D&vl=&vr=,7445731,Brent Rivera,brentrivera,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/e41947365dbc4388b5af93fd95a6d127,Staying at home can be fun #WerkItFromHome #ad
https://v16-webapp.tiktok.com/5e39c9cf03798794d7a74ec97db16fbe/61e9e024/video/tos/useast2a/tos-useast2a-ve-0068c004/34f4ac7ce4714fce9993f7eae6418918/?a=1988&br=3838&bt=1919&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3JubzZqOWo0dTMzZjczM0ApNGZkM2Y3ZGU8NzpoZTk2ZGdgM25jZV5eb2BfLS00MTZzcy0vY14zMzVhMzEzYmM1Yy06Yw%3D%3D&vl=&vr=,2.0981E+17,ludmilla,ludmilla,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/328585413d21411dbb6c6bb13e176056,@brunnagoncalves  #namoroTikTok #TikTokLive  #TikTokBrasil #ad @tiktokbrasil
https://v16-webapp.tiktok.com/14534870d17618e660c1e6f623d8beb3/61e9e035/video/tos/useast2a/tos-useast2a-pve-0068/b814e22125484bd7bd00a02b706a34c9/?a=1988&br=3102&bt=1551&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anQ3aGZmcDk5MzMzODczM0ApO2lkOTo1ZWU1NzY1OGZlOWdoZGxmNW1rNmpgLS0tMTZzczRjMy0uNS5jLi8xMC40MzA6Yw%3D%3D&vl=&vr=,6.72172E+18,mattpeterson_,mattpeterson_,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/235e8850eb6743f6ace5c0dcca44f693,Reply to @_gregg._.avani Only eating HEALTHY for an entire day. #veggiesmadegreat #gethookedonveggies @veggiesmadegreat #ad #foryou #viral #fyp #heal
https://v16-webapp.tiktok.com/f504cfebd98fd7ddaedda16c74812777/61e9e022/video/tos/alisg/tos-alisg-pve-0037/85ecccd07dda4dd997ffb5ec24a08693/?a=1988&br=2140&bt=1070&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FtOjo6ZjRyOTMzODgzNEApZGc3ZmQ7NjtpN2g8ODM3NGdwY3FqcjRvY2RgLS1kLy1zc140NWMyLjJgLjIuYDE2MzE6Yw%3D%3D&vl=&vr=,6.71131E+18,りょう,riiiiiiilil,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031925582036208390.mp3,#ad # #hand #fyp
https://v16-webapp.tiktok.com/db68da8589baa0298fcda5572e206eba/61e9e029/video/tos/useast2a/tos-useast2a-pve-0068/751bc4c3d7a14c8ebe5249476ce297a1/?a=1988&br=3634&bt=1817&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3BlN2xmdjw4djMzaTczM0ApNzM4NGRlaTtnNzlmZDQ0aWcyNWhvbGBgc2hfLS1eMTZzczBgXmNjM14yMDQvLTIyNGA6Yw%3D%3D&vl=&vr=,6.63327E+18,Kouvr,k0uvr,,#ad vibing thanks to @walmart #walmartfashion #walmartfinds
https://v16-webapp.tiktok.com/d4fa99c1ff19cfb37f37ff537a93f311/61e9e02f/video/tos/alisg/tos-alisg-pve-0037c001/a6a4fe2f3d9d4348bcf97f4bc7914d35/?a=1988&br=3180&bt=1590&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FkM2dscDQzNTMzODczM0ApOTM7NTdnPDxoN2c8OWZnZ2c1YmRvLy5oZWBgLS1kMTRzczQuX19iMDIwXzYxMTRjLWE6Yw%3D%3D&vl=&vr=,2.8948E+17,❣️Sky & Tami❣️,skyandtami,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6960322578732862213.mp3,The power of shoes Thanks @deichmann for having them all #ShoeLoveChallenge  El poder del calzadoNos encanta esta tienda  #Deichmann #ad
https://v16-webapp.tiktok.com/f948cc02df944d1d31f23c8b9012d74c/61e9e030/video/tos/useast2a/tos-useast2a-ve-0068c002/3f7c2f082b07467c8422743b23a3e3f8/?a=1988&br=2798&bt=1399&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThYzqAlXq&l=202201201620100102451331140D72C67A&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzRzNjM6ZjpnNzMzNzczM0ApNjRlZzw4O2U0NztpZjNnPGdpZ2BtcjQwbGZgLS1kMTZzc18xMDYxLjRjLzVjNi8xNWI6Yw%3D%3D&vl=&vr=,6.8328E+18,Favorite Finds,ourfavoritefinds,https://sf19-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b6bff57aede842d6bd83aa4d359c4ad6,Not sure whats cooler - the measuring cup or the dispenser  #ad #ricedispenser #kitchenfinds #amazonfinds #ourfavoritefinds
